pmid;cuis
11708887;"[""C0332155:1"",""C0017337:1"",""C0042153:1"",""C0028873:1"",""C0814225:1"",""C0205172:1"",""C1414083:6"",""C0679246:1"",""C0441722:2"",""C1254351:1"",""C0332268:1"",""C0439231:1"",""C0537770:1"",""C0205263:2"",""C1517499:3"",""C0205217:1"",""C0026848:1"",""C0001779:1"",""C1280500:1"",""C0580836:3"",""C0001483:5"",""C2926606:1"",""C1999228:1"",""C0206535:4"",""C0442805:1"",""C0332239:1"",""C0017262:1"",""C2827758:1"",""C3245505:1"",""C0205252:4"",""C0162493:1"",""C1705294:1"",""C1510800:1"",""C0013264:1"",""C0237753:1"",""C0206209:1"",""C1706839:1"",""C0334213:4"",""C0017296:1"",""C0333607:1"",""C0235957:1"",""C0237815:1"",""C0205447:1"",""C1512571:1"",""C2349975:1"",""C3161035:1"",""C0205225:1"",""C0030705:1"",""C1516240:1"",""C3640814:1"",""C0127400:5""]"
18788904;"[""C1519249:2"",""C0596995:4"",""C0205449:1"",""C1414083:3"",""C0007590:1"",""C0013935:1"",""C0439605:1"",""C0008633:1"",""C1514965:1"",""C0015295:2"",""C0443225:1"",""C0242613:2"",""C2827757:1"",""C1839839:1"",""C1514798:1"",""C0009013:1"",""C0205447:1"",""C1705938:1"",""C2698977:1"",""C0162339:1"",""C1521840:3"",""C0026809:1"",""C0013264:1"",""C0037633:1"",""C0805018:1"",""C0001483:4"",""C2362652:1"",""C0205307:1"",""C0596611:1"",""C1632851:1"",""C1708726:2"",""C0012931:1"",""C0728938:1"",""C0033268:1"",""C1510800:2"",""C3817553:1"",""C0013682:2"",""C0026882:1"",""C0086860:1"",""C1636779:1"",""C0007634:1"",""C0205393:1"",""C0441471:2"",""C1272578:1"",""C0025914:2"",""C1444754:1"",""C0445247:1"",""C1334043:1"",""C1158478:1"",""C0052009:1"",""C0039796:1"",""C0442799:1"",""C0021920:2"",""C0027603:1""]"
18378941;"[""C0332173:2"",""C0220908:1"",""C0205191:1"",""C0024091:1"",""C0332148:1"",""C1518422:1"",""C1514721:1"",""C0268731:1"",""C0547044:1"",""C0439234:1"",""C0205172:1"",""C2603343:1"",""C0205449:1"",""C3816449:1"",""C0489458:2"",""C0013264:1"",""C0439231:1"",""C3533236:1"",""C0032952:1"",""C0205485:1"",""C0687676:1"",""C0700321:1"",""C0008059:2"",""C0730400:1"",""C0005938:1"",""C0428586:1"",""C0017710:2"",""C0871421:1"",""C0030705:3"",""C0011633:1"",""C0450346:1"",""C3495559:1"",""C0035579:1"",""C1825598:1"",""C0683317:1"",""C0021390:1"",""C2745945:3"",""C0026606:1"",""C0439275:1""]"
26020585;"[""C3843716:1"",""C3843504:1"",""C0233514:3"",""C1706077:1"",""C2699424:5"",""C0442805:1"",""C1518422:3"",""C0015576:1"",""C0035168:1"",""C1705938:1"",""C0004083:2"",""C0679195:1"",""C0521346:1"",""C2348205:1"",""C1263846:4"",""C2745955:1"",""C1511559:2"",""C0009667:1"",""C0450346:1"",""C0086582:7"",""C0205251:1"",""C0011570:3"",""C0183683:2"",""C0392760:5"",""C0450348:1"",""C0684224:1"",""C1707391:3"",""C1711239:1"",""C0580836:3"",""C1882071:1"",""C0025102:1"",""C2985465:1"",""C2986478:6"",""C0439165:1"",""C0750572:1"",""C1707478:1"",""C1522138:1"",""C1274040:1"",""C0042153:6"",""C0699733:1"",""C1273869:1"",""C0001617:5"",""C0026850:1"",""C1283234:3"",""C0033204:2"",""C1701901:1"",""C0449851:1"",""C0547044:1"",""C0012634:1"",""C0040223:1"",""C0032687:1"",""C0237753:1""]"
20360966;"[""C1707689:2"",""C0600596:2"",""C0599882:1"",""C0020202:1"",""C1510941:1"",""C0597198:4"",""C0033268:1"",""C1280500:1"",""C0185125:1"",""C1274040:1"",""C0043292:1"",""C1514562:1"",""C2346866:1"",""C0039476:1"",""C1517586:1"",""C1879652:1"",""C1866260:1"",""C0205147:1"",""C1705938:1"",""C0005540:1"",""C2707008:1"",""C2948600:1"",""C0028953:1"",""C0681814:1"",""C0002045:1"",""C1511726:1"",""C0752046:2"",""C0442821:1"",""C1709016:2"",""C0013264:1"",""C1707391:2"",""C0182400:7"",""C2926606:1"",""C0016884:1"",""C0332464:1"",""C0205224:1""]"
27955624;"[""C0522501:1"",""C0150312:1"",""C0348080:1"",""C0007320:1"",""C0332272:1"",""C1517495:1"",""C0728938:1"",""C0015295:1"",""C1446409:1"",""C0580836:1"",""C0205210:1"",""C2745945:5"",""C0019247:1"",""C0441889:1"",""C0241764:1"",""C0185283:1"",""C0521114:2"",""C0521324:1"",""C0870221:1"",""C3845594:1"",""C0868928:1"",""C0017337:2"",""C3494189:1"",""C1414083:3"",""C0917713:1"",""C0848034:1"",""C0205319:1"",""C0240421:1"",""C0456149:1"",""C1441616:1"",""C0439234:1"",""C0014544:2"",""C0036208:1"",""C0750860:1"",""C0013839:1"",""C0449450:1"",""C1706907:1"",""C0205403:1"",""C0026850:1"",""C1707478:1"",""C0021705:1"",""C0026882:2""]"
20128138;"[""C1300196:1"",""C0001554:2"",""C0023008:2"",""C0332181:1"",""C0242262:1"",""C0282443:1"",""C0205087:1"",""C0017296:1"",""C2728259:1"",""C0036397:1"",""C0459920:1"",""C0439659:2"",""C0870221:1"",""C0086409:1"",""C0332282:1"",""C0679209:1"",""C0684224:2"",""C0205314:2"",""C2347946:1"",""C0030705:1"",""C0035168:2"",""C0282413:2"",""C0021822:1"",""C0012634:1"",""C0743223:1"",""C0021270:1"",""C0332307:1"",""C3853841:1"",""C0439598:1"",""C1280477:2"",""C2700280:1"",""C1442792:1"",""C0439234:1"",""C1882509:1"",""C0015576:4"",""C0314603:1"",""C0566217:1"",""C0596473:1"",""C0017480:1"",""C0028811:1"",""C1527148:3"",""C0087111:1"",""C0679167:1"",""C0681760:1"",""C0242586:1"",""C1521738:1"",""C0086047:1"",""C0332183:1"",""C0205177:1"",""C0030551:1"",""C0013264:1"",""C2825408:1"",""C2741673:1"",""C2350015:1"",""C1711239:1""]"
17035337;"[""C0595995:3"",""C0042153:1"",""C0302142:2"",""C0919636:1"",""C0185908:2"",""C0009488:1"",""C1274040:2"",""C0008059:2"",""C0027552:4"",""C0439810:1"",""C0205485:1"",""C0450348:1"",""C3245512:1"",""C0018704:1"",""C0009622:1"",""C1706907:1"",""C0005889:1"",""C1282927:1"",""C0027868:1"",""C3163616:1"",""C0242356:1"",""C2825407:1"",""C0035203:7"",""C0087136:1"",""C3842588:1"",""C0085559:1"",""C1518988:2"",""C1522508:1"",""C1514873:1"",""C0868928:1"",""C0473161:1"",""C0444930:1"",""C0475411:1"",""C1518422:4"",""C0553534:1"",""C0002930:1"",""C1707478:1"",""C0030705:7"",""C0449851:1"",""C0079613:1"",""C0430511:1"",""C2603343:1"",""C1705413:1"",""C0445204:1"",""C0009566:1"",""C0079027:1"",""C0439509:1"",""C1279919:1"",""C0521329:1"",""C0001554:1"",""C0442805:1"",""C1521970:1"",""C0596545:1"",""C1299448:1"",""C1516295:1"",""C0543467:2"",""C0032790:1"",""C0183683:1"",""C1521761:1"",""C3687832:1"",""C0205224:1"",""C0013264:1"",""C0205170:1"",""C1517331:1""]"
16011810;"[""C2986411:1"",""C1744691:1"",""C1442452:1"",""C0332149:1"",""C1441672:1"",""C0665692:1"",""C0037083:2"",""C1521970:1"",""C0026845:3"",""C0680022:1"",""C1522240:2"",""C0806909:1"",""C1522508:1"",""C0547044:2"",""C3815527:1"",""C2348792:2"",""C0086418:1"",""C0001779:2"",""C0034964:2"",""C0905649:1"",""C0017337:7"",""C0205447:1"",""C0030705:1"",""C0680220:1"",""C1280519:2"",""C1514485:1"",""C0392760:1"",""C1706907:1"",""C0206535:3"",""C0013264:1"",""C0542341:1"",""C1269079:1"",""C0439064:1"",""C0205245:1"",""C0439230:1"",""C0205314:1"",""C1521991:1"",""C0596901:1"",""C0231290:1"",""C0026809:1"",""C1527148:1"",""C0205172:1"",""C0449432:1"",""C2003903:1"",""C0442799:1"",""C0205177:1"",""C0026882:1"",""C1235660:1"",""C0162493:2"",""C0599856:2"",""C0205171:1"",""C1274040:1"",""C2945687:1"",""C1166829:1"",""C0087111:1"",""C3151529:1"",""C3161035:1"",""C1414083:2"",""C1707478:1"",""C1839839:2"",""C0205396:1"",""C1636779:1"",""C3244092:1"",""C0037080:1"",""C1704259:1""]"
25755201;"[""C0237881:1"",""C0231337:1"",""C0175860:1"",""C0475806:1"",""C2698977:1"",""C3842590:1"",""C0205344:1"",""C1707535:1"",""C1704970:1"",""C0332219:1"",""C1547039:2"",""C0884358:1"",""C1548788:1"",""C0023980:1"",""C0231953:1"",""C0442805:1"",""C0030705:4"",""C0001779:4"",""C0042153:1"",""C1511726:5"",""C0231800:5"",""C1883310:1"",""C1514721:2"",""C0243161:3"",""C0149783:1"",""C0231921:1"",""C0549183:1"",""C0205132:1"",""C0013264:1"",""C1879533:3"",""C1550501:1"",""C3714541:4"",""C0017710:1"",""C0392747:1"",""C0439234:4"",""C0586859:1"",""C0945826:2"",""C0037981:4"",""C0442808:1"",""C1883420:1"",""C0332232:1"",""C0443172:3"",""C1510829:1"",""C0547047:1"",""C2603343:1"",""C0449851:1"",""C0857465:4"",""C3846446:1"",""C1293130:1"",""C2986849:1"",""C0205447:1"",""C0547044:1"",""C0332464:1"",""C3858758:1"",""C0027868:2"",""C0599755:1"",""C0449438:1"",""C0392756:1"",""C2348205:1"",""C0814633:2"",""C0035245:2"",""C0037455:1"",""C0040223:1"",""C1883708:2"",""C1705242:1"",""C0596070:1"",""C0205172:1""]"
11526457;"[""C1517499:1"",""C0012854:2"",""C0443303:1"",""C1304649:2"",""C1744691:1"",""C0127400:1"",""C3245505:1"",""C0008109:1"",""C0332185:1"",""C1839839:1"",""C1704336:1"",""C1517331:1"",""C0225326:1"",""C2827421:2"",""C0012222:1"",""C1518422:1"",""C0205164:1"",""C0441471:1"",""C0079259:1"",""C0017337:1"",""C1522485:1"",""C0039796:1"",""C0003070:1"",""C0205245:1"",""C0877009:1"",""C1883559:1"",""C0439509:1"",""C0205197:1"",""C0424470:2"",""C1515655:1"",""C0449295:1"",""C1160185:3"",""C1373218:1"",""C3161035:1"",""C3266812:2"",""C0205374:1"",""C0439230:1"",""C0003062:1"",""C0549177:1"",""C1883221:1"",""C1442462:1"",""C2348205:1"",""C1280519:3"",""C2347946:1"",""C0205322:1"",""C1416776:1"",""C0025914:2"",""C0013264:1"",""C0205360:1"",""C0549178:2"",""C0332197:1"",""C0443252:2"",""C2945654:1"",""C1548437:1"",""C0032136:1"",""C1258415:1"",""C0087111:1"",""C0022984:1"",""C0206535:1"",""C0582263:1"",""C0026850:2""]"
24421885;"[""C0205168:1"",""C1882348:1"",""C0430515:1"",""C0205087:1"",""C1518527:1"",""C2003903:1"",""C0332597:2"",""C1705242:5"",""C1517741:1"",""C0237753:1"",""C1511760:3"",""C0332272:2"",""C0444667:1"",""C1273937:2"",""C0027361:2"",""C0332149:1"",""C1515021:1"",""C0439234:1"",""C0441833:2"",""C0332177:3"",""C2948600:1"",""C1548635:5"",""C0870221:3"",""C1096775:1"",""C0162735:1"",""C0026882:4"",""C1079230:2"",""C0599755:1"",""C0013264:1"",""C0040223:1"",""C0332307:1"",""C1711200:1"",""C1442488:3"",""C0547044:1"",""C0560435:3"",""C0700321:1"",""C0439231:1"",""C0449445:1"",""C0030705:2"",""C0439531:1"",""C1514721:1"",""C1707478:1"",""C0019737:1"",""C1533716:1"",""C0443172:3"",""C0022885:1"",""C1274040:4"",""C0449851:1"",""C0015295:4"",""C0019409:1"",""C0450388:1"",""C3842590:1""]"
24458521;"[""C0427716:1"",""C0242656:1"",""C1705242:2"",""C1707478:1"",""C0014441:1"",""C0597304:1"",""C1834674:1"",""C1519193:1"",""C0449258:1"",""C2603343:1"",""C0015320:1"",""C1522577:1"",""C0439231:1"",""C1705117:1"",""C0013264:1"",""C0205127:1"",""C0439234:1"",""C0026896:1"",""C0237881:1"",""C0001779:2"",""C0009932:1"",""C1511790:1"",""C1999244:1"",""C1550100:1"",""C0205329:1"",""C0001675:1"",""C0872252:1"",""C1883073:1"",""C0680063:1"",""C0439157:1"",""C1285529:1"",""C0442805:1"",""C0702240:1"",""C0012238:1"",""C2347946:1"",""C1555307:1"",""C1511276:2"",""C0027868:1"",""C1550501:1"",""C0162491:1"",""C0439531:1"",""C1519249:1"",""C0205210:1"",""C1708943:2"",""C0229671:1"",""C0030705:8"",""C0016055:6"",""C0449445:1"",""C0030956:1"",""C0005516:2"",""C1705938:1"",""C0917713:2"",""C1274040:1"",""C2347026:1""]"
26762977;"[""C1517509:1"",""C0814038:1"",""C1520007:2"",""C1302234:1"",""C1517892:1"",""C0336789:1"",""C0026846:1"",""C0015295:2"",""C0868955:2"",""C0012854:1"",""C0441587:1"",""C2986815:1"",""C0013264:1"",""C0001483:2"",""C0185115:1"",""C0000702:1"",""C1524066:1"",""C1314939:1"",""C0728990:1"",""C1441547:2"",""C0080089:2"",""C1511689:1"",""C1519249:1"",""C0695347:1"",""C0030705:2"",""C0599856:1"",""C0205355:1"",""C1314680:1"",""C2700640:1"",""C0205227:1"",""C0039796:1"",""C0007634:1"",""C0205171:1"",""C0205202:2"",""C1336776:1"",""C0026882:2"",""C0002085:2"",""C0017428:1"",""C0700321:1"",""C0851285:1"",""C1511760:1"",""C1518406:3"",""C1510800:1"",""C3658200:1"",""C1414083:3"",""C0449445:1"",""C0012173:1"",""C0849355:1"",""C0441889:2"",""C1521840:1"",""C0220781:1"",""C0000901:1"",""C0043240:2"",""C0332452:1"",""C0205374:1"",""C1522225:1"",""C3245505:1"",""C1274040:1"",""C1419366:3"",""C0127400:1"",""C0560435:1"",""C0035542:1"",""C0597094:4"",""C0017337:1""]"
24445161;"[""C1708943:1"",""C0010362:1"",""C0205329:1"",""C0205447:2"",""C0039676:1"",""C0886296:1"",""C0038846:1"",""C1522138:1"",""C0332183:1"",""C0011065:1"",""C0040223:2"",""C0332257:1"",""C1706907:1"",""C0179199:1"",""C0035253:1"",""C0242485:1"",""C0018787:2"",""C0033522:1"",""C0205212:3"",""C0449851:1"",""C0001779:1"",""C1883221:3"",""C1880497:1"",""C0242726:1"",""C0079809:1"",""C3854080:2"",""C0443303:1"",""C0439660:1"",""C0008059:2"",""C1515926:1"",""C1517945:2"",""C0456603:1"",""C1272706:2"",""C0439810:1"",""C0870221:1"",""C0042295:2"",""C0441833:1"",""C0442805:1"",""C2603343:1"",""C1279919:1"",""C0582205:1"",""C0010343:3"",""C0439603:2"",""C3827828:1"",""C1880202:1"",""C1707478:1"",""C0205213:2"",""C3277906:1"",""C0871420:1"",""C2698872:1"",""C1511876:1"",""C0027868:1"",""C1708335:1"",""C0743559:1"",""C3715070:1"",""C1419003:1"",""C0015127:1"",""C1547122:1"",""C1517331:1"",""C2986479:1"",""C0750484:1"",""C0013264:1"",""C0680063:2"",""C1274040:2""]"
24947322;"[""C0027869:10"",""C0443225:1"",""C1444748:1"",""C0443172:2"",""C0332437:3"",""C0687676:2"",""C0026845:2"",""C0441722:1"",""C0237881:2"",""C0332453:2"",""C0242697:1"",""C2986594:1"",""C0332185:1"",""C0439228:1"",""C1279919:1"",""C0205469:1"",""C0439794:1"",""C0206535:1"",""C0205431:1"",""C0260043:1"",""C1517945:2"",""C0678226:1"",""C0220898:1"",""C3842672:1"",""C1839839:4"",""C0543482:1"",""C0333607:1"",""C1882071:1"",""C1880177:1"",""C1521828:1"",""C0026820:1"",""C0231484:1"",""C1515926:2"",""C0410256:1"",""C0806909:1"",""C0442801:1"",""C0439740:1"",""C1280541:1"",""C0581602:1"",""C0205171:1"",""C0026046:1"",""C0013264:1"",""C1442449:1"",""C0332173:2"",""C0132298:4"",""C0004268:1"",""C0442805:2"",""C3714552:1"",""C0043240:1"",""C0376590:1"",""C0205548:1"",""C0750546:1"",""C0027868:1""]"
27441081;"[""C0541840:1"",""C0301630:1"",""C0596130:1"",""C0205245:1"",""C0392756:4"",""C0441722:4"",""C0410256:1"",""C1705938:2"",""C1705648:4"",""C0040223:1"",""C0260043:1"",""C0439740:1"",""C0205436:1"",""C0549255:3"",""C0206535:2"",""C0302113:4"",""C0442805:1"",""C1704243:1"",""C0235169:4"",""C0560435:1"",""C0336791:1"",""C0079259:1"",""C1279901:2"",""C1517586:1"",""C1274040:1"",""C0015295:1"",""C1518422:2"",""C0221099:1"",""C1839839:1"",""C1707478:1"",""C1706907:1"",""C0205164:1"",""C0026845:10"",""C0522026:3"",""C0441471:1"",""C1414083:2"",""C0242485:1"",""C0013264:1"",""C0087111:3"",""C1521970:1"",""C0205253:1"",""C0333607:2"",""C0039593:1"",""C0220898:2"",""C0242692:1"",""C0205263:2"",""C0449851:1""]"
11558965;"[""C0205082:1"",""C0549177:1"",""C1514721:1"",""C2603343:1"",""C0205447:1"",""C1701901:1"",""C0439586:1"",""C0686750:1"",""C0563538:1"",""C0392756:2"",""C0333117:1"",""C0439234:1"",""C0087111:1"",""C0079411:1"",""C0006270:3"",""C0521114:2"",""C0009932:2"",""C0439834:1"",""C0024109:4"",""C0517349:2"",""C0026649:1"",""C0444706:1"",""C3161035:1"",""C0597177:2"",""C1280500:2"",""C1862763:2"",""C0681814:1"",""C0449297:7"",""C0032611:1"",""C0870221:4"",""C0449770:1"",""C0178987:1"",""C0031809:1"",""C1292423:2"",""C0001675:3"",""C0205403:1"",""C0043143:1"",""C0008059:2"",""C0205210:1"",""C0013264:1"",""C1518422:2"",""C1522492:1"",""C0393538:1"",""C0021666:1"",""C0018684:1"",""C0237881:1"",""C0001779:1"",""C2348205:2"",""C0700321:1"",""C0199451:4"",""C0425946:1"",""C3245505:1"",""C0333562:3""]"
26982196;"[""C1706907:1"",""C1707478:1"",""C0332149:1"",""C1517945:1"",""C0030705:3"",""C1511726:1"",""C0001779:2"",""C0599755:1"",""C1280500:1"",""C1442488:5"",""C3842589:1"",""C3843716:1"",""C0441833:1"",""C0449851:1"",""C1551338:1"",""C3714763:1"",""C0439810:1"",""C0040223:7"",""C0392761:1"",""C1707520:1"",""C1704675:1"",""C0242656:2"",""C1279919:1"",""C0042295:1"",""C0085732:1"",""C0205448:1"",""C1274040:3"",""C0332177:3"",""C1299582:1"",""C0205172:2"",""C0439231:2"",""C0079809:1"",""C2347946:1"",""C0457385:1"",""C2948600:1"",""C1514474:2"",""C1550501:1"",""C1524062:1"",""C0439234:2"",""C0022885:3"",""C2348205:1"",""C0870221:3"",""C2603343:1"",""C0205250:1"",""C1825598:1"",""C3843708:1"",""C0945826:1"",""C0443172:2""]"
23137739;"[""C1280519:3"",""C0442821:1"",""C0027552:1"",""C0008976:2"",""C0017710:1"",""C0001688:1"",""C2348331:1"",""C2003903:1"",""C0085732:1"",""C0680775:1"",""C0205314:1"",""C0879626:1"",""C1272706:1"",""C0042153:1"",""C0376554:1"",""C0032952:2"",""C0039796:1"",""C0332464:1"",""C0681757:1"",""C0205146:1"",""C3687832:1"",""C0038317:1"",""C0040808:1"",""C2698650:1"",""C1280477:1"",""C3539125:1"",""C0057258:1"",""C0332272:1"",""C0013264:1""]"
16114258;"[""C0021149:1"",""C1711239:1"",""C0033684:1"",""C0012634:1"",""C0001554:1"",""C0681760:1"",""C1880355:2"",""C1704970:1"",""C1825598:1"",""C0015421:1"",""C0449774:1"",""C1513388:1"",""C1518422:1"",""C0332183:1"",""C0026848:1"",""C0010853:1"",""C0679006:1"",""C0039796:1"",""C0012854:1"",""C0086582:1"",""C1414083:1"",""C1845977:1"",""C0439603:1"",""C0205396:1"",""C0205393:1"",""C0725066:1"",""C0013264:1"",""C0005615:1"",""C0040223:1"",""C0017337:3"",""C0023981:1"",""C0678236:1"",""C0205447:1""]"
15229633;"[""C0037949:1"",""C2745945:2"",""C1519249:1"",""C0917713:1"",""C0035647:1"",""C1518422:1"",""C3242229:1"",""C0080089:1"",""C0683941:1"",""C1881903:3"",""C1517331:2"",""C0028606:1"",""C1519595:1"",""C0205263:2"",""C0205250:2"",""C0205108:1"",""C0086418:1"",""C0242697:1"",""C0205245:1"",""C1328819:1"",""C0205449:1"",""C0015295:4"",""C3244297:1"",""C0013264:1"",""C0205171:1"",""C0205393:3"",""C1521840:1"",""C0220781:1"",""C2986411:1"",""C0600500:4"",""C0332454:1"",""C1881865:1"",""C3245505:1"",""C0013682:2"",""C1855585:1"",""C1705242:1"",""C0037791:1"",""C0243071:1"",""C0205198:1"",""C0599533:1"",""C0013227:1"",""C0017429:1"",""C0439836:1"",""C0547044:1"",""C0079925:1"",""C0560435:6"",""C1280519:1"",""C0449295:1"",""C0521116:1"",""C1414083:1"",""C3640814:1"",""C0879626:1"",""C0030705:1"",""C3842589:1""]"
25390038;"[""C0205245:1"",""C1517331:1"",""C1527148:1"",""C0021376:1"",""C0814225:1"",""C0027552:1"",""C0725066:1"",""C0700321:1"",""C0699749:1"",""C0332453:1"",""C0443289:1"",""C0410256:1"",""C1171362:1"",""C1709631:2"",""C1414083:2"",""C0242656:1"",""C0205210:1"",""C0205234:1"",""C0552389:1"",""C0011155:2"",""C0206535:4"",""C0013264:1"",""C0424612:1"",""C0449851:2"",""C0012634:1"",""C1280500:1"",""C0221198:1"",""C0037812:2"",""C0205341:1"",""C0026809:1"",""C0439234:1"",""C3161035:1"",""C1260953:1"",""C0085732:1"",""C0013227:1"",""C0333607:2"",""C1441506:1"",""C0086418:1"",""C2986815:1"",""C0242618:1"",""C0332174:1"",""C0439230:1"",""C0410158:1"",""C0871362:1"",""C0334213:1"",""C0001779:1"",""C2985294:2"",""C0886296:1"",""C0439064:1"",""C0086749:3"",""C0332324:2"",""C0205146:2"",""C0031437:1"",""C0580836:1"",""C0024485:4"",""C0814896:1"",""C1555307:1"",""C0025118:1"",""C0026845:2"",""C2698977:1"",""C0026850:1"",""C1839839:5"",""C1274040:1"",""C0003062:1"",""C0205250:1"",""C0522510:1"",""C0392756:1"",""C1520150:1"",""C1511726:1"",""C0205303:3"",""C1096775:1"",""C0042153:1"",""C1442080:1"",""C0314603:1"",""C0870883:1"",""C0205462:1"",""C0750502:1"",""C0457338:1"",""C0038215:1"",""C0079809:1"",""C0237753:1"",""C0424295:1"",""C0205296:1"",""C3844638:1"",""C0020564:1"",""C2362789:1"",""C0021368:1""]"
23631896;"[""C0439660:1"",""C3489705:1"",""C0013264:1"",""C0242656:1"",""C1527144:1"",""C1285529:1"",""C3864998:1"",""C0332452:1"",""C0013682:1"",""C1705232:1"",""C0439611:1"",""C1522138:1"",""C0026847:1"",""C0439064:1"",""C0021666:2"",""C1706839:1"",""C1096775:1"",""C0205198:1"",""C0205210:2"",""C0079925:1"",""C0442808:1"",""C3844638:2"",""C0205448:1"",""C1622990:1"",""C1414083:1"",""C0033684:1"",""C0004268:1"",""C0027868:1"",""C0028953:1"",""C1527148:1"",""C0039796:1"",""C1705242:1"",""C0087111:1"",""C0237753:2"",""C1549071:1"",""C1515655:1"",""C1533691:1"",""C1420258:1"",""C0442805:1"",""C0947647:1"",""C0086418:1"",""C0201682:1"",""C0085732:1"",""C0205393:1"",""C0449445:1"",""C1519595:1"",""C1314680:1"",""C0542341:1"",""C0205314:1"",""C0549177:1"",""C0439590:1""]"
16617451;"[""C0392756:1"",""C0035231:1"",""C0161818:1"",""C0027868:3"",""C0032285:1"",""C0021634:1"",""C0178987:1"",""C1705242:1"",""C1274040:1"",""C0010200:3"",""C0442805:1"",""C0449851:2"",""C3813700:2"",""C0025080:1"",""C0021777:5"",""C3842590:1"",""C1290343:1"",""C1306036:1"",""C1825598:1"",""C0580836:1"",""C1301752:1"",""C0232022:1"",""C0042153:1"",""C0332239:1"",""C0030705:5"",""C0281162:1"",""C0035647:1"",""C1280500:1"",""C0037981:1"",""C1293122:2"",""C0279391:1"",""C0025663:1"",""C1158013:1"",""C2603343:1"",""C1561566:1"",""C1836141:1"",""C0806909:1"",""C0427978:2"",""C1521725:2"",""C1335057:1"",""C0008059:2"",""C2948600:1"",""C0429710:1"",""C0232021:1"",""C0449297:1"",""C1533716:1"",""C1280519:2"",""C0857465:1"",""C0439234:2"",""C1549862:6"",""C2348205:1"",""C0849355:1"",""C1516240:1"",""C0231953:2"",""C0001675:1"",""C0441722:1""]"
18591841;"[""C1274040:1"",""C0220825:1"",""C0945826:1"",""C0439849:2"",""C0332288:1"",""C0030705:8"",""C1279901:1"",""C3715212:1"",""C1514873:1"",""C0087111:1"",""C2603343:1"",""C1293116:1"",""C0441471:2"",""C0456149:1"",""C0019994:1"",""C3854082:1"",""C0013264:1"",""C0392209:1"",""C0449851:1"",""C0205454:1"",""C1511726:1"",""C1561954:2"",""C1279919:2"",""C0205172:1"",""C1279889:1"",""C1707478:1"",""C0242739:1"",""C1521761:1"",""C0205087:1"",""C0025362:8"",""C0011065:1"",""C1517945:1""]"
14995084;"[""C0205448:1"",""C0870221:2"",""C0027902:2"",""C0042531:1"",""C2363813:1"",""C1707455:1"",""C0234402:1"",""C2348205:1"",""C0441833:5"",""C0205329:1"",""C1510828:1"",""C1283912:1"",""C0205393:1"",""C0679466:2"",""C0439231:1"",""C1449597:1"",""C0023185:1"",""C0018786:1"",""C0871945:1"",""C0205246:1"",""C0750502:1"",""C1704639:1"",""C2603343:1"",""C1710443:1"",""C0001779:1"",""C0022885:2"",""C0019737:1"",""C0678995:1"",""C0023973:1"",""C0009240:1"",""C0013264:1"",""C1279889:1"",""C0439234:2"",""C0439825:1"",""C0338656:1"",""C0332287:1"",""C0040604:1"",""C1512612:1"",""C0589103:1"",""C0750489:1"",""C0027361:1"",""C1511545:1"",""C0423898:1"",""C0582587:1"",""C0439824:1"",""C0015450:1"",""C1705242:3"",""C0584951:1"",""C0936012:1"",""C0935584:2"",""C2361119:1"",""C0025265:1"",""C0522507:1"",""C0150103:1"",""C0025260:3""]"
28790199;"[""C0017428:6"",""C0333607:3"",""C0021920:1"",""C1414083:4"",""C1705938:1"",""C0332185:1"",""C0021289:1"",""C0441889:1"",""C1521840:1"",""C0392756:1"",""C0127400:3"",""C1555307:1"",""C0332155:1"",""C0868955:5"",""C0392360:1"",""C0332152:1"",""C0080089:1"",""C0013264:3"",""C0026882:1"",""C0027061:2"",""C0030352:1"",""C0596988:1"",""C0015295:1"",""C0039796:2"",""C0449851:1"",""C1636779:1"",""C0597363:1"",""C1511726:1"",""C0030705:1"",""C0026820:1"",""C0013682:1"",""C0439509:1"",""C0600680:2"",""C0439792:1"",""C0439660:1"",""C0026809:3"",""C2603343:1"",""C0015127:1"",""C2348767:1"",""C0001417:2"",""C0087113:1"",""C0016059:1"",""C1707478:1"",""C0079259:2"",""C0225828:1"",""C2936624:1"",""C0542341:1"",""C0442824:1"",""C1880274:1"",""C0039421:1"",""C0340434:2"",""C0205463:1"",""C1825598:2"",""C0086022:1"",""C0011065:1"",""C0018787:3"",""C0026850:1"",""C3658200:7"",""C1314680:1"",""C0205373:1"",""C3245505:1"",""C0017337:1"",""C0521116:1"",""C1274040:2"",""C0016318:1"",""C0449258:1"",""C0442799:1"",""C1171362:3"",""C0232164:2"",""C1522492:1"",""C0332454:1"",""C0082774:1"",""C0449445:3"",""C0205171:1""]"
